timestamp,load,day
2017-11-17 00:00:00+00:00,1724790.0,Friday
2017-11-18 00:00:00+00:00,1604598.0,Saturday
2017-11-19 00:00:00+00:00,1682302.0,Sunday
2017-11-20 00:00:00+00:00,1743831.0,Monday
2017-11-21 00:00:00+00:00,1716789.0,Tuesday
2017-11-22 00:00:00+00:00,1737722.0,Wednesday
2017-11-23 00:00:00+00:00,1761371.0,Thursday
2017-11-24 00:00:00+00:00,1808549.0,Friday
2017-11-25 00:00:00+00:00,1794954.0,Saturday
2017-11-26 00:00:00+00:00,1783748.0,Sunday
2017-11-27 00:00:00+00:00,1852322.0,Monday
2017-11-28 00:00:00+00:00,1889592.0,Tuesday
2017-11-29 00:00:00+00:00,1857462.0,Wednesday
2017-11-30 00:00:00+00:00,1879032.0,Thursday
2017-12-01 00:00:00+00:00,1868987.0,Friday
2017-12-02 00:00:00+00:00,1753256.0,Saturday
2017-12-03 00:00:00+00:00,1686738.0,Sunday
2017-12-04 00:00:00+00:00,1813061.0,Monday
2017-12-05 00:00:00+00:00,1813118.0,Tuesday
2017-12-06 00:00:00+00:00,1777791.0,Wednesday
2017-12-07 00:00:00+00:00,1800624.0,Thursday
2017-12-08 00:00:00+00:00,1927699.0,Friday
2017-12-09 00:00:00+00:00,1831970.0,Saturday
2017-12-10 00:00:00+00:00,1948124.0,Sunday
2017-12-11 00:00:00+00:00,2111480.0,Monday
2017-12-12 00:00:00+00:00,2121481.0,Tuesday
2017-12-13 00:00:00+00:00,2067513.0,Wednesday
2017-12-14 00:00:00+00:00,2068981.0,Thursday
2017-12-15 00:00:00+00:00,2028688.0,Friday
2017-12-16 00:00:00+00:00,1973140.0,Saturday
2017-12-17 00:00:00+00:00,1900563.0,Sunday
2017-12-18 00:00:00+00:00,2003775.0,Monday
2017-12-19 00:00:00+00:00,1975898.0,Tuesday
2017-12-20 00:00:00+00:00,1887184.0,Wednesday
2017-12-21 00:00:00+00:00,1869423.0,Thursday
2017-12-22 00:00:00+00:00,1815771.0,Friday
2017-12-23 00:00:00+00:00,1688643.0,Saturday
2017-12-24 00:00:00+00:00,1589965.0,Sunday
2017-12-25 00:00:00+00:00,1494360.0,Monday
2017-12-26 00:00:00+00:00,1582418.0,Tuesday
2017-12-27 00:00:00+00:00,1802097.0,Wednesday
2017-12-28 00:00:00+00:00,1857923.0,Thursday
2017-12-29 00:00:00+00:00,1885823.0,Friday
2017-12-30 00:00:00+00:00,1744339.0,Saturday
2017-12-31 00:00:00+00:00,1626752.0,Sunday
2018-01-01 00:00:00+00:00,1639790.0,Monday
2018-01-02 00:00:00+00:00,1933013.0,Tuesday
2018-01-03 00:00:00+00:00,1957279.0,Wednesday
2018-01-04 00:00:00+00:00,2006999.0,Thursday
2018-01-05 00:00:00+00:00,2015679.0,Friday
2018-01-06 00:00:00+00:00,1907535.0,Saturday
2018-01-07 00:00:00+00:00,1877077.0,Sunday
2018-01-08 00:00:00+00:00,2136040.0,Monday
2018-01-09 00:00:00+00:00,2127908.0,Tuesday
2018-01-10 00:00:00+00:00,2065956.0,Wednesday
2018-01-11 00:00:00+00:00,2077221.0,Thursday
2018-01-12 00:00:00+00:00,2077159.0,Friday
2018-01-13 00:00:00+00:00,1882256.0,Saturday
2018-01-14 00:00:00+00:00,1856491.0,Sunday
2018-01-15 00:00:00+00:00,2004482.0,Monday
2018-01-16 00:00:00+00:00,2072372.0,Tuesday
2018-01-17 00:00:00+00:00,2100446.0,Wednesday
2018-01-18 00:00:00+00:00,2092505.0,Thursday
2018-01-19 00:00:00+00:00,2090409.0,Friday
2018-01-20 00:00:00+00:00,1951101.0,Saturday
2018-01-21 00:00:00+00:00,1951918.0,Sunday
2018-01-22 00:00:00+00:00,2011733.0,Monday
2018-01-23 00:00:00+00:00,1964864.0,Tuesday
2018-01-24 00:00:00+00:00,1972601.0,Wednesday
2018-01-25 00:00:00+00:00,1997321.0,Thursday
2018-01-26 00:00:00+00:00,2007323.0,Friday
2018-01-27 00:00:00+00:00,1813583.0,Saturday
2018-01-28 00:00:00+00:00,1726722.0,Sunday
2018-01-29 00:00:00+00:00,1915431.0,Monday
2018-01-30 00:00:00+00:00,2016806.0,Tuesday
2018-01-31 00:00:00+00:00,2006172.0,Wednesday
2018-02-01 00:00:00+00:00,2038916.0,Thursday
2018-02-02 00:00:00+00:00,2010518.0,Friday
2018-02-03 00:00:00+00:00,1930687.0,Saturday
2018-02-04 00:00:00+00:00,1864913.0,Sunday
2018-02-05 00:00:00+00:00,2105710.0,Monday
2018-02-06 00:00:00+00:00,2119049.0,Tuesday
2018-02-07 00:00:00+00:00,2099029.0,Wednesday
2018-02-08 00:00:00+00:00,2034725.0,Thursday
2018-02-09 00:00:00+00:00,2043655.0,Friday
2018-02-10 00:00:00+00:00,1900669.0,Saturday
2018-02-11 00:00:00+00:00,1819193.0,Sunday
2018-02-12 00:00:00+00:00,2053279.0,Monday
2018-02-13 00:00:00+00:00,2073126.0,Tuesday
2018-02-14 00:00:00+00:00,2089263.0,Wednesday
2018-02-15 00:00:00+00:00,1991812.0,Thursday
2018-02-16 00:00:00+00:00,2000604.0,Friday
2018-02-17 00:00:00+00:00,1822314.0,Saturday
2018-02-18 00:00:00+00:00,1818243.0,Sunday
2018-02-19 00:00:00+00:00,1955711.0,Monday
2018-02-20 00:00:00+00:00,1910190.0,Tuesday
2018-02-21 00:00:00+00:00,2011077.0,Wednesday
2018-02-22 00:00:00+00:00,2056116.0,Thursday
2018-02-23 00:00:00+00:00,2074721.0,Friday
2018-02-24 00:00:00+00:00,1874717.0,Saturday
2018-02-25 00:00:00+00:00,1876184.0,Sunday
2018-02-26 00:00:00+00:00,2125689.0,Monday
2018-02-27 00:00:00+00:00,2082320.0,Tuesday
2018-02-28 00:00:00+00:00,2102230.0,Wednesday
2018-03-01 00:00:00+00:00,2223684.0,Thursday
2018-03-02 00:00:00+00:00,2222444.0,Friday
2018-03-03 00:00:00+00:00,2056287.0,Saturday
2018-03-04 00:00:00+00:00,1953394.0,Sunday
2018-03-05 00:00:00+00:00,2074981.0,Monday
2018-03-06 00:00:00+00:00,2040121.0,Tuesday
2018-03-07 00:00:00+00:00,2031767.0,Wednesday
2018-03-08 00:00:00+00:00,2014801.0,Thursday
2018-03-09 00:00:00+00:00,1997204.0,Friday
2018-03-10 00:00:00+00:00,1780778.0,Saturday
2018-03-11 00:00:00+00:00,1705473.0,Sunday
2018-03-12 00:00:00+00:00,1946995.0,Monday
2018-03-13 00:00:00+00:00,1953411.0,Tuesday
2018-03-14 00:00:00+00:00,1909176.0,Wednesday
2018-03-15 00:00:00+00:00,1901160.0,Thursday
2018-03-16 00:00:00+00:00,1854889.0,Friday
2018-03-17 00:00:00+00:00,1850411.0,Saturday
2018-03-18 00:00:00+00:00,1917863.0,Sunday
2018-03-19 00:00:00+00:00,2079968.0,Monday
2018-03-20 00:00:00+00:00,2068117.0,Tuesday
2018-03-21 00:00:00+00:00,1958971.0,Wednesday
2018-03-22 00:00:00+00:00,1841316.0,Thursday
2018-03-23 00:00:00+00:00,1812400.0,Friday
2018-03-24 00:00:00+00:00,1750899.0,Saturday
2018-03-25 00:00:00+00:00,1668537.0,Sunday
2018-03-26 00:00:00+00:00,1862428.0,Monday
2018-03-27 00:00:00+00:00,1881715.0,Tuesday
2018-03-28 00:00:00+00:00,1922497.0,Wednesday
2018-03-29 00:00:00+00:00,1904862.0,Thursday
2018-03-30 00:00:00+00:00,1770825.0,Friday
2018-03-31 00:00:00+00:00,1689687.0,Saturday
2018-04-01 00:00:00+00:00,1678073.0,Sunday
2018-04-02 00:00:00+00:00,1717370.0,Monday
2018-04-03 00:00:00+00:00,1822886.0,Tuesday
2018-04-04 00:00:00+00:00,1865397.0,Wednesday
2018-04-05 00:00:00+00:00,1844522.0,Thursday
2018-04-06 00:00:00+00:00,1775787.0,Friday
2018-04-07 00:00:00+00:00,1640922.0,Saturday
2018-04-08 00:00:00+00:00,1606126.0,Sunday
2018-04-09 00:00:00+00:00,1814339.0,Monday
2018-04-10 00:00:00+00:00,1863693.0,Tuesday
2018-04-11 00:00:00+00:00,1854427.0,Wednesday
2018-04-12 00:00:00+00:00,1881951.0,Thursday
2018-04-13 00:00:00+00:00,1837643.0,Friday
2018-04-14 00:00:00+00:00,1639544.0,Saturday
2018-04-15 00:00:00+00:00,1610551.0,Sunday
2018-04-16 00:00:00+00:00,1734849.0,Monday
2018-04-17 00:00:00+00:00,1700957.0,Tuesday
2018-04-18 00:00:00+00:00,1696097.0,Wednesday
2018-04-19 00:00:00+00:00,1676620.0,Thursday
2018-04-20 00:00:00+00:00,1644778.0,Friday
2018-04-21 00:00:00+00:00,1482096.0,Saturday
2018-04-22 00:00:00+00:00,1440271.0,Sunday
2018-04-23 00:00:00+00:00,1610306.0,Monday
2018-04-24 00:00:00+00:00,1689721.0,Tuesday
2018-04-25 00:00:00+00:00,1690621.0,Wednesday
2018-04-26 00:00:00+00:00,1668010.0,Thursday
2018-04-27 00:00:00+00:00,1742406.0,Friday
2018-04-28 00:00:00+00:00,1613287.0,Saturday
2018-04-29 00:00:00+00:00,1565020.0,Sunday
2018-04-30 00:00:00+00:00,1771549.0,Monday
2018-05-01 00:00:00+00:00,1738548.0,Tuesday
2018-05-02 00:00:00+00:00,1741574.0,Wednesday
2018-05-03 00:00:00+00:00,1729674.0,Thursday
2018-05-04 00:00:00+00:00,1674378.0,Friday
2018-05-05 00:00:00+00:00,1489509.0,Saturday
2018-05-06 00:00:00+00:00,1400551.0,Sunday
2018-05-07 00:00:00+00:00,1459319.0,Monday
2018-05-08 00:00:00+00:00,1648864.0,Tuesday
2018-05-09 00:00:00+00:00,1659994.0,Wednesday
2018-05-10 00:00:00+00:00,1650140.0,Thursday
2018-05-11 00:00:00+00:00,1609623.0,Friday
2018-05-12 00:00:00+00:00,1533684.0,Saturday
2018-05-13 00:00:00+00:00,1480261.0,Sunday
2018-05-14 00:00:00+00:00,1601828.0,Monday
2018-05-15 00:00:00+00:00,1619059.0,Tuesday
2018-05-16 00:00:00+00:00,1595563.0,Wednesday
2018-05-17 00:00:00+00:00,1650744.0,Thursday
2018-05-18 00:00:00+00:00,1624338.0,Friday
2018-05-19 00:00:00+00:00,1436623.0,Saturday
2018-05-20 00:00:00+00:00,1409729.0,Sunday
2018-05-21 00:00:00+00:00,1628862.0,Monday
2018-05-22 00:00:00+00:00,1589016.0,Tuesday
2018-05-23 00:00:00+00:00,1637536.0,Wednesday
2018-05-24 00:00:00+00:00,1667531.0,Thursday
2018-05-25 00:00:00+00:00,1632589.0,Friday
2018-05-26 00:00:00+00:00,1411334.0,Saturday
2018-05-27 00:00:00+00:00,1347531.0,Sunday
2018-05-28 00:00:00+00:00,1418535.0,Monday
2018-05-29 00:00:00+00:00,1570709.0,Tuesday
2018-05-30 00:00:00+00:00,1602852.0,Wednesday
2018-05-31 00:00:00+00:00,1604523.0,Thursday
2018-06-01 00:00:00+00:00,1602028.0,Friday
2018-06-02 00:00:00+00:00,1469812.0,Saturday
2018-06-03 00:00:00+00:00,1429336.0,Sunday
2018-06-04 00:00:00+00:00,1628202.0,Monday
2018-06-05 00:00:00+00:00,1609377.0,Tuesday
2018-06-06 00:00:00+00:00,1613430.0,Wednesday
2018-06-07 00:00:00+00:00,1621867.0,Thursday
2018-06-08 00:00:00+00:00,1592414.0,Friday
2018-06-09 00:00:00+00:00,1428477.0,Saturday
2018-06-10 00:00:00+00:00,1422947.0,Sunday
2018-06-11 00:00:00+00:00,1587682.0,Monday
2018-06-12 00:00:00+00:00,1613913.0,Tuesday
2018-06-13 00:00:00+00:00,1579320.0,Wednesday
2018-06-14 00:00:00+00:00,1524855.0,Thursday
2018-06-15 00:00:00+00:00,1574063.0,Friday
2018-06-16 00:00:00+00:00,1443409.0,Saturday
2018-06-17 00:00:00+00:00,1402874.0,Sunday
2018-06-18 00:00:00+00:00,1570381.0,Monday
2018-06-19 00:00:00+00:00,1610965.0,Tuesday
2018-06-20 00:00:00+00:00,1561728.0,Wednesday
2018-06-21 00:00:00+00:00,1535081.0,Thursday
2018-06-22 00:00:00+00:00,1537334.0,Friday
2018-06-23 00:00:00+00:00,1398854.0,Saturday
2018-06-24 00:00:00+00:00,1370045.0,Sunday
2018-06-25 00:00:00+00:00,1590430.0,Monday
2018-06-26 00:00:00+00:00,1625877.0,Tuesday
2018-06-27 00:00:00+00:00,1598861.0,Wednesday
2018-06-28 00:00:00+00:00,1557997.0,Thursday
2018-06-29 00:00:00+00:00,1572412.0,Friday
2018-06-30 00:00:00+00:00,1443073.0,Saturday
2018-07-01 00:00:00+00:00,1432172.0,Sunday
2018-07-02 00:00:00+00:00,1589582.0,Monday
2018-07-03 00:00:00+00:00,1597548.0,Tuesday
2018-07-04 00:00:00+00:00,1613239.0,Wednesday
2018-07-05 00:00:00+00:00,1666163.0,Thursday
2018-07-06 00:00:00+00:00,1610725.0,Friday
2018-07-07 00:00:00+00:00,1499626.0,Saturday
2018-07-08 00:00:00+00:00,1470344.0,Sunday
2018-07-09 00:00:00+00:00,1669490.0,Monday
2018-07-10 00:00:00+00:00,1657794.0,Tuesday
2018-07-11 00:00:00+00:00,1640806.0,Wednesday
2018-07-12 00:00:00+00:00,1642613.0,Thursday
2018-07-13 00:00:00+00:00,1611916.0,Friday
2018-07-14 00:00:00+00:00,1474378.0,Saturday
2018-07-15 00:00:00+00:00,1452079.0,Sunday
2018-07-16 00:00:00+00:00,1658406.0,Monday
2018-07-17 00:00:00+00:00,1640303.0,Tuesday
2018-07-18 00:00:00+00:00,1649584.0,Wednesday
2018-07-19 00:00:00+00:00,1660139.0,Thursday
2018-07-20 00:00:00+00:00,1610413.0,Friday
2018-07-21 00:00:00+00:00,1457037.0,Saturday
2018-07-22 00:00:00+00:00,1436808.0,Sunday
2018-07-23 00:00:00+00:00,1663193.0,Monday
2018-07-24 00:00:00+00:00,1645979.0,Tuesday
2018-07-25 00:00:00+00:00,1645034.0,Wednesday
2018-07-26 00:00:00+00:00,1660843.0,Thursday
2018-07-27 00:00:00+00:00,1599700.0,Friday
2018-07-28 00:00:00+00:00,1303803.0,Saturday
2018-07-29 00:00:00+00:00,1289673.0,Sunday
2018-07-30 00:00:00+00:00,1572566.0,Monday
2018-07-31 00:00:00+00:00,1583826.0,Tuesday
2018-08-01 00:00:00+00:00,1568735.0,Wednesday
2018-08-02 00:00:00+00:00,1598160.0,Thursday
2018-08-03 00:00:00+00:00,1576431.0,Friday
2018-08-04 00:00:00+00:00,1452904.0,Saturday
2018-08-05 00:00:00+00:00,1415912.0,Sunday
2018-08-06 00:00:00+00:00,1547001.0,Monday
2018-08-07 00:00:00+00:00,1567358.0,Tuesday
2018-08-08 00:00:00+00:00,1589917.0,Wednesday
2018-08-09 00:00:00+00:00,1602979.0,Thursday
2018-08-10 00:00:00+00:00,1553183.0,Friday
2018-08-11 00:00:00+00:00,1428793.0,Saturday
2018-08-12 00:00:00+00:00,1400959.0,Sunday
2018-08-13 00:00:00+00:00,1588430.0,Monday
2018-08-14 00:00:00+00:00,1580034.0,Tuesday
2018-08-15 00:00:00+00:00,1585393.0,Wednesday
2018-08-16 00:00:00+00:00,1590754.0,Thursday
2018-08-17 00:00:00+00:00,1567834.0,Friday
2018-08-18 00:00:00+00:00,1394665.0,Saturday
2018-08-19 00:00:00+00:00,1388300.0,Sunday
2018-08-20 00:00:00+00:00,1580448.0,Monday
2018-08-21 00:00:00+00:00,1582392.0,Tuesday
2018-08-22 00:00:00+00:00,1584482.0,Wednesday
2018-08-23 00:00:00+00:00,1569922.0,Thursday
2018-08-24 00:00:00+00:00,1524067.0,Friday
2018-08-25 00:00:00+00:00,1391533.0,Saturday
2018-08-26 00:00:00+00:00,1392272.0,Sunday
2018-08-27 00:00:00+00:00,1328039.0,Monday
2018-08-28 00:00:00+00:00,1560088.0,Tuesday
2018-08-29 00:00:00+00:00,1584129.0,Wednesday
2018-08-30 00:00:00+00:00,1596292.0,Thursday
2018-08-31 00:00:00+00:00,1554798.0,Friday
2018-09-01 00:00:00+00:00,1438807.0,Saturday
2018-09-02 00:00:00+00:00,1403627.0,Sunday
2018-09-03 00:00:00+00:00,1546287.0,Monday
2018-09-04 00:00:00+00:00,1554548.0,Tuesday
2018-09-05 00:00:00+00:00,1579998.0,Wednesday
2018-09-06 00:00:00+00:00,1575936.0,Thursday
2018-09-07 00:00:00+00:00,1542179.0,Friday
2018-09-08 00:00:00+00:00,1440590.5,Saturday
2018-09-09 00:00:00+00:00,1360458.0,Sunday
2018-09-10 00:00:00+00:00,1531757.0,Monday
2018-09-11 00:00:00+00:00,1545746.0,Tuesday
2018-09-12 00:00:00+00:00,1612748.0,Wednesday
2018-09-13 00:00:00+00:00,1549027.0,Thursday
2018-09-14 00:00:00+00:00,1540347.0,Friday
2018-09-15 00:00:00+00:00,1482658.0,Saturday
2018-09-16 00:00:00+00:00,1336569.0,Sunday
2018-09-17 00:00:00+00:00,1565690.0,Monday
2018-09-18 00:00:00+00:00,1533600.0,Tuesday
2018-09-19 00:00:00+00:00,1540701.0,Wednesday
2018-09-20 00:00:00+00:00,1617600.0,Thursday
2018-09-21 00:00:00+00:00,1514988.0,Friday
2018-09-22 00:00:00+00:00,1503179.0,Saturday
2018-09-23 00:00:00+00:00,1522838.0,Sunday
2018-09-24 00:00:00+00:00,1677625.0,Monday
2018-09-25 00:00:00+00:00,1706363.0,Tuesday
2018-09-26 00:00:00+00:00,1658713.0,Wednesday
2018-09-27 00:00:00+00:00,1660441.5,Thursday
2018-09-28 00:00:00+00:00,1643009.0,Friday
2018-09-29 00:00:00+00:00,1476111.0,Saturday
2018-09-30 00:00:00+00:00,1490255.0,Sunday
2018-10-01 00:00:00+00:00,1681272.0,Monday
2018-10-02 00:00:00+00:00,1578990.0,Tuesday
2018-10-03 00:00:00+00:00,1681822.0,Wednesday
2018-10-04 00:00:00+00:00,1640977.0,Thursday
2018-10-05 00:00:00+00:00,1657790.0,Friday
2018-10-06 00:00:00+00:00,1538116.0,Saturday
2018-10-07 00:00:00+00:00,1526323.0,Sunday
2018-10-08 00:00:00+00:00,1650071.0,Monday
2018-10-09 00:00:00+00:00,1608098.0,Tuesday
2018-10-10 00:00:00+00:00,1702876.0,Wednesday
2018-10-11 00:00:00+00:00,1641101.0,Thursday
2018-10-12 00:00:00+00:00,1604842.0,Friday
2018-10-13 00:00:00+00:00,1443732.0,Saturday
2018-10-14 00:00:00+00:00,1512449.0,Sunday
2018-10-15 00:00:00+00:00,1688887.0,Monday
2018-10-16 00:00:00+00:00,1672583.0,Tuesday
2018-10-17 00:00:00+00:00,1649127.0,Wednesday
2018-10-18 00:00:00+00:00,1719919.0,Thursday
2018-10-19 00:00:00+00:00,1654540.0,Friday
2018-10-20 00:00:00+00:00,1558803.0,Saturday
2018-10-21 00:00:00+00:00,1505489.0,Sunday
2018-10-22 00:00:00+00:00,1690873.0,Monday
2018-10-23 00:00:00+00:00,1674611.0,Tuesday
2018-10-24 00:00:00+00:00,1651317.0,Wednesday
2018-10-25 00:00:00+00:00,1681080.0,Thursday
2018-10-26 00:00:00+00:00,1677375.0,Friday
2018-10-27 00:00:00+00:00,1647692.6,Saturday
2018-10-28 00:00:00+00:00,1653764.4,Sunday
2018-10-29 00:00:00+00:00,1852503.0,Monday
2018-10-30 00:00:00+00:00,1841487.5,Tuesday
2018-10-31 00:00:00+00:00,1821500.0,Wednesday
2018-11-01 00:00:00+00:00,1875735.0,Thursday
2018-11-02 00:00:00+00:00,1825971.0,Friday
2018-11-03 00:00:00+00:00,1591914.0,Saturday
2018-11-04 00:00:00+00:00,1624974.0,Sunday
2018-11-05 00:00:00+00:00,1760330.0,Monday
2018-11-06 00:00:00+00:00,1785964.0,Tuesday
2018-11-07 00:00:00+00:00,1795613.0,Wednesday
2018-11-08 00:00:00+00:00,1797652.0,Thursday
2018-11-09 00:00:00+00:00,1829835.0,Friday
2018-11-10 00:00:00+00:00,1652066.0,Saturday
2018-11-11 00:00:00+00:00,1661670.0,Sunday
2018-11-12 00:00:00+00:00,1746574.0,Monday
2018-11-13 00:00:00+00:00,1800406.0,Tuesday
2018-11-14 00:00:00+00:00,1790974.0,Wednesday
2018-11-15 00:00:00+00:00,1821873.0,Thursday
2018-11-16 00:00:00+00:00,1825752.0,Friday
2018-11-17 00:00:00+00:00,1705346.0,Saturday
2018-11-18 00:00:00+00:00,1692481.0,Sunday
2018-11-19 00:00:00+00:00,1793833.0,Monday
2018-11-20 00:00:00+00:00,1854704.0,Tuesday
2018-11-21 00:00:00+00:00,1850090.0,Wednesday
2018-11-22 00:00:00+00:00,1910405.0,Thursday
2018-11-23 00:00:00+00:00,1839307.0,Friday
2018-11-24 00:00:00+00:00,1788169.0,Saturday
2018-11-25 00:00:00+00:00,1785894.0,Sunday
2018-11-26 00:00:00+00:00,1895839.0,Monday
2018-11-27 00:00:00+00:00,1930834.0,Tuesday
2018-11-28 00:00:00+00:00,1935394.0,Wednesday
2018-11-29 00:00:00+00:00,1861008.0,Thursday
2018-11-30 00:00:00+00:00,1778279.0,Friday
2018-12-01 00:00:00+00:00,1744102.0,Saturday
2018-12-02 00:00:00+00:00,1625291.0,Sunday
2018-12-03 00:00:00+00:00,1808641.0,Monday
2018-12-04 00:00:00+00:00,1973295.0,Tuesday
2018-12-05 00:00:00+00:00,1980298.0,Wednesday
2018-12-06 00:00:00+00:00,1904036.0,Thursday
2018-12-07 00:00:00+00:00,1835183.0,Friday
2018-12-08 00:00:00+00:00,1694672.0,Saturday
2018-12-09 00:00:00+00:00,1715998.0,Sunday
2018-12-10 00:00:00+00:00,1947367.0,Monday
2018-12-11 00:00:00+00:00,1991700.0,Tuesday
2018-12-12 00:00:00+00:00,1856072.0,Wednesday
2018-12-13 00:00:00+00:00,1947853.0,Thursday
2018-12-14 00:00:00+00:00,1739969.0,Friday
2018-12-15 00:00:00+00:00,1688442.0,Saturday
2018-12-16 00:00:00+00:00,1837678.0,Sunday
2018-12-17 00:00:00+00:00,1974291.0,Monday
2018-12-18 00:00:00+00:00,1932188.0,Tuesday
2018-12-19 00:00:00+00:00,1984963.0,Wednesday
2018-12-20 00:00:00+00:00,1951201.0,Thursday
2018-12-21 00:00:00+00:00,1853613.0,Friday
2018-12-22 00:00:00+00:00,1681900.0,Saturday
2018-12-23 00:00:00+00:00,1679746.0,Sunday
2018-12-24 00:00:00+00:00,1729687.0,Monday
2018-12-25 00:00:00+00:00,1601087.0,Tuesday
2018-12-26 00:00:00+00:00,1521128.0,Wednesday
2018-12-27 00:00:00+00:00,1672261.0,Thursday
2018-12-28 00:00:00+00:00,1692273.0,Friday
2018-12-29 00:00:00+00:00,1579807.0,Saturday
2018-12-30 00:00:00+00:00,1568302.0,Sunday
2018-12-31 00:00:00+00:00,1588637.0,Monday
2019-01-01 00:00:00+00:00,1508532.0,Tuesday
2019-01-02 00:00:00+00:00,1846096.0,Wednesday
2019-01-03 00:00:00+00:00,1930153.0,Thursday
2019-01-04 00:00:00+00:00,1966961.0,Friday
2019-01-05 00:00:00+00:00,1840143.0,Saturday
2019-01-06 00:00:00+00:00,1739577.0,Sunday
2019-01-07 00:00:00+00:00,1846096.0,Monday
2019-01-08 00:00:00+00:00,1904838.0,Tuesday
2019-01-09 00:00:00+00:00,1984699.0,Wednesday
2019-01-10 00:00:00+00:00,1927608.0,Thursday
2019-01-11 00:00:00+00:00,1914657.0,Friday
2019-01-12 00:00:00+00:00,1749103.0,Saturday
2019-01-13 00:00:00+00:00,1678801.0,Sunday
2019-01-14 00:00:00+00:00,1911329.0,Monday
2019-01-15 00:00:00+00:00,1898705.0,Tuesday
2019-01-16 00:00:00+00:00,1911076.0,Wednesday
2019-01-17 00:00:00+00:00,1977803.0,Thursday
2019-01-18 00:00:00+00:00,2043448.0,Friday
2019-01-19 00:00:00+00:00,1877283.0,Saturday
2019-01-20 00:00:00+00:00,1861861.0,Sunday
2019-01-21 00:00:00+00:00,1955167.0,Monday
2019-01-22 00:00:00+00:00,1986448.0,Tuesday
2019-01-23 00:00:00+00:00,2006921.0,Wednesday
2019-01-24 00:00:00+00:00,2014104.0,Thursday
2019-01-25 00:00:00+00:00,1854653.0,Friday
2019-01-26 00:00:00+00:00,1733052.0,Saturday
2019-01-27 00:00:00+00:00,1734813.0,Sunday
2019-01-28 00:00:00+00:00,2009489.0,Monday
2019-01-29 00:00:00+00:00,2079242.0,Tuesday
2019-01-30 00:00:00+00:00,2078100.0,Wednesday
2019-01-31 00:00:00+00:00,2157137.0,Thursday
2019-02-01 00:00:00+00:00,2095033.0,Friday
2019-02-02 00:00:00+00:00,1911458.0,Saturday
2019-02-03 00:00:00+00:00,1907846.0,Sunday
2019-02-04 00:00:00+00:00,1960642.0,Monday
2019-02-05 00:00:00+00:00,2033405.0,Tuesday
2019-02-06 00:00:00+00:00,1995712.0,Wednesday
2019-02-07 00:00:00+00:00,1988755.0,Thursday
2019-02-08 00:00:00+00:00,1941533.0,Friday
2019-02-09 00:00:00+00:00,1750934.0,Saturday
2019-02-10 00:00:00+00:00,1776879.0,Sunday
2019-02-11 00:00:00+00:00,1962829.0,Monday
2019-02-12 00:00:00+00:00,1966484.0,Tuesday
2019-02-13 00:00:00+00:00,1964917.0,Wednesday
2019-02-14 00:00:00+00:00,1983715.0,Thursday
2019-02-15 00:00:00+00:00,1953979.0,Friday
2019-02-16 00:00:00+00:00,1704783.0,Saturday
2019-02-17 00:00:00+00:00,1611592.0,Sunday
2019-02-18 00:00:00+00:00,1847194.0,Monday
2019-02-19 00:00:00+00:00,1957519.0,Tuesday
2019-02-20 00:00:00+00:00,1914384.0,Wednesday
2019-02-21 00:00:00+00:00,1912866.0,Thursday
2019-02-22 00:00:00+00:00,1885241.0,Friday
2019-02-23 00:00:00+00:00,1711662.0,Saturday
2019-02-24 00:00:00+00:00,1713229.0,Sunday
2019-02-25 00:00:00+00:00,1885998.0,Monday
2019-02-26 00:00:00+00:00,1856916.0,Tuesday
2019-02-27 00:00:00+00:00,1842412.0,Wednesday
2019-02-28 00:00:00+00:00,1852175.0,Thursday
2019-03-01 00:00:00+00:00,1893988.0,Friday
2019-03-02 00:00:00+00:00,1680632.0,Saturday
2019-03-03 00:00:00+00:00,1630696.0,Sunday
2019-03-04 00:00:00+00:00,1857109.0,Monday
2019-03-05 00:00:00+00:00,1900100.0,Tuesday
2019-03-06 00:00:00+00:00,1930429.0,Wednesday
2019-03-07 00:00:00+00:00,1914885.0,Thursday
2019-03-08 00:00:00+00:00,1939164.0,Friday
2019-03-09 00:00:00+00:00,1680827.0,Saturday
2019-03-10 00:00:00+00:00,1744589.0,Sunday
2019-03-11 00:00:00+00:00,1923932.0,Monday
2019-03-12 00:00:00+00:00,1979251.0,Tuesday
2019-03-13 00:00:00+00:00,1924909.0,Wednesday
2019-03-14 00:00:00+00:00,1876575.0,Thursday
2019-03-15 00:00:00+00:00,1844835.0,Friday
2019-03-16 00:00:00+00:00,1739604.0,Saturday
2019-03-17 00:00:00+00:00,1707323.0,Sunday
2019-03-18 00:00:00+00:00,1866809.0,Monday
2019-03-19 00:00:00+00:00,1896882.0,Tuesday
2019-03-20 00:00:00+00:00,1791879.0,Wednesday
2019-03-21 00:00:00+00:00,1837353.0,Thursday
2019-03-22 00:00:00+00:00,1808262.0,Friday
2019-03-23 00:00:00+00:00,1660425.0,Saturday
2019-03-24 00:00:00+00:00,1590244.0,Sunday
2019-03-25 00:00:00+00:00,1797349.0,Monday
2019-03-26 00:00:00+00:00,1847883.0,Tuesday
2019-03-27 00:00:00+00:00,1848041.0,Wednesday
2019-03-28 00:00:00+00:00,1760000.0,Thursday
2019-03-29 00:00:00+00:00,1770356.0,Friday
2019-03-30 00:00:00+00:00,1626313.0,Saturday
